Date,Crew_ID,Crew_Count,Hours_Worked,Units_Installed,Fatigue_Score,Superintendent_Notes,Safety_Incident,Rework_Cost,Sentiment_Score,Daily_Overtime,Rolling_Overtime_7d,Productivity_Rate,Risk_Event
2024-01-17,Framing-A,5,8,119,1,"Productive day, finished Zone A early.",0,0,0.0,0,6.0,2.975,0
2024-01-18,Framing-A,5,12,66,3,"Confusion on drawings for HVAC, had to stop work.",0,1597,-0.5267,4,10.0,1.1,1
2024-01-19,Framing-A,8,9,104,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,11.0,1.4444444444444444,0
2024-01-20,Framing-A,6,9,113,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,10.0,2.0925925925925926,0
2024-01-21,Framing-A,5,9,119,0,"Productive day, finished Zone A early.",0,0,0.0,1,10.0,2.6444444444444444,0
2024-01-22,Framing-A,6,13,40,2,"Crew exhausted from overtime, morale is low.",0,4284,-0.5574,5,14.0,0.5128205128205128,1
2024-01-23,Framing-A,5,8,114,1,"Great weather, slab pour went perfectly.",0,0,0.8519,0,12.0,2.85,0
2024-01-24,Framing-A,5,13,57,3,"Waiting on RFI response, crew standing around.",0,0,0.0,5,17.0,0.8769230769230769,0
2024-01-25,Framing-A,5,9,92,3,"Weather overcast, work continuing.",0,0,0.0,1,14.0,2.0444444444444443,0
2024-01-26,Framing-A,7,9,109,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,14.0,1.7301587301587302,0
2024-01-27,Framing-A,8,9,110,1,"Ahead of schedule, inspection passed.",0,0,0.0,1,14.0,1.5277777777777777,0
2024-01-28,Framing-A,6,12,67,3,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,4,17.0,0.9305555555555556,0
2024-01-29,Framing-A,5,8,115,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,12.0,2.875,0
2024-01-30,Framing-A,7,8,116,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,12.0,2.0714285714285716,0
2024-01-31,Framing-A,5,9,84,1,"Weather overcast, work continuing.",0,0,0.0,1,8.0,1.8666666666666667,0
2024-02-01,Framing-A,7,8,108,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,7.0,1.9285714285714286,0
2024-02-02,Framing-A,5,8,108,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,6.0,2.7,0
2024-02-03,Framing-A,5,9,106,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,6.0,2.3555555555555556,0
2024-02-04,Framing-A,8,8,100,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,2.0,1.5625,0
2024-02-05,Framing-A,5,8,101,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,2.0,2.525,0
2024-02-06,Framing-A,8,9,110,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,3.0,1.5277777777777777,0
2024-02-07,Framing-A,6,10,98,0,Routine install in Zone B.,0,0,0.0,2,4.0,1.6333333333333333,0
2024-02-08,Framing-A,7,9,100,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,5.0,1.5873015873015872,0
2024-02-09,Framing-A,8,8,115,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,5.0,1.796875,0
2024-02-10,Framing-A,6,10,51,2,Argument with sub trade over laydown area.,1,2052,-0.3612,2,6.0,0.85,1
2024-02-11,Framing-A,5,8,115,1,"Great weather, slab pour went perfectly.",0,0,0.8519,0,6.0,2.875,0
2024-02-12,Framing-A,6,10,92,1,"Standard progress, nothing to report.",0,0,0.4215,2,8.0,1.5333333333333334,0
2024-02-13,Framing-A,7,8,120,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,7.0,2.142857142857143,0
2024-02-14,Framing-A,6,8,108,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,5.0,2.25,0
2024-02-15,Framing-A,8,8,89,0,Routine install in Zone B.,0,0,0.0,0,4.0,1.390625,0
2024-02-16,Framing-A,7,13,59,2,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,5,9.0,0.6483516483516484,0
2024-02-17,Framing-A,8,8,118,1,"Ahead of schedule, inspection passed.",0,0,0.0,0,7.0,1.84375,0
2024-02-18,Framing-A,7,10,69,3,Argument with sub trade over laydown area.,1,1100,-0.3612,2,9.0,0.9857142857142858,1
2024-02-19,Framing-A,7,9,89,3,"Standard progress, nothing to report.",0,0,0.4215,1,8.0,1.4126984126984128,0
2024-02-20,Framing-A,7,9,97,3,Routine install in Zone B.,0,0,0.0,1,9.0,1.5396825396825398,0
2024-02-21,Framing-A,7,13,63,5,"Crew exhausted from overtime, morale is low.",0,1451,-0.5574,5,14.0,0.6923076923076923,1
2024-02-22,Framing-A,7,9,107,4,"Great weather, slab pour went perfectly.",0,0,0.8519,1,15.0,1.6984126984126984,0
2024-02-23,Framing-A,8,9,93,4,"Crew size normal, steady pace.",0,0,0.0,1,11.0,1.2916666666666667,0
2024-02-24,Framing-A,8,9,108,3,"Productive day, finished Zone A early.",0,0,0.0,1,12.0,1.5,0
2024-02-25,Framing-A,8,8,119,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,1.859375,0
2024-02-26,Framing-A,7,9,111,1,"Ahead of schedule, inspection passed.",0,0,0.0,1,10.0,1.7619047619047619,0
2024-02-27,Framing-A,7,8,100,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,9.0,1.7857142857142858,0
2024-02-28,Framing-A,8,13,60,2,"Confusion on drawings for HVAC, had to stop work.",1,3179,-0.5267,5,9.0,0.5769230769230769,1
2024-02-29,Framing-A,7,9,85,2,"Safety talk held this morning, no incidents.",0,0,0.1531,1,9.0,1.3492063492063493,0
2024-03-01,Framing-A,8,9,96,2,"Standard progress, nothing to report.",0,0,0.4215,1,9.0,1.3333333333333333,0
2024-03-02,Framing-A,8,9,84,2,"Standard progress, nothing to report.",0,0,0.4215,1,9.0,1.1666666666666667,0
2024-03-03,Framing-A,8,12,41,4,"Material delivery late, caused bottleneck.",0,2532,0.0,4,13.0,0.4270833333333333,1
2024-03-04,Framing-A,7,8,110,3,"Crew moving fast, materials arrived on time.",0,0,0.0,0,12.0,1.9642857142857142,0
2024-03-05,Framing-A,7,13,62,5,"Confusion on drawings for HVAC, had to stop work.",1,2452,-0.5267,5,17.0,0.6813186813186813,1
2024-03-06,Framing-A,7,9,101,4,"Productive day, finished Zone A early.",0,0,0.0,1,13.0,1.6031746031746033,0
2024-03-07,Framing-A,8,9,103,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,13.0,1.4305555555555556,0
2024-03-08,Framing-A,5,11,54,5,"Rework needed on wall framing, incorrect specs.",1,0,0.0,3,15.0,0.9818181818181818,1
2024-03-09,Framing-A,7,13,70,7,"Rain delay caused slip hazards, slowed down install.",1,0,-0.3182,5,19.0,0.7692307692307693,1
2024-03-10,Framing-A,8,10,41,9,"Waiting on RFI response, crew standing around.",1,0,0.0,2,17.0,0.5125,1
2024-03-11,Framing-A,7,10,84,9,"Standard progress, nothing to report.",0,0,0.4215,2,19.0,1.2,0
2024-03-12,Framing-A,5,9,108,8,"Great weather, slab pour went perfectly.",0,0,0.8519,1,15.0,2.4,0
2024-03-13,Framing-A,5,10,65,10,"Rain delay caused slip hazards, slowed down install.",0,1023,-0.3182,2,16.0,1.3,1
2024-03-14,Framing-A,8,9,114,9,"Productive day, finished Zone A early.",0,0,0.0,1,16.0,1.5833333333333333,0
2024-03-15,Framing-A,7,8,112,8,"Ahead of schedule, inspection passed.",0,0,0.0,0,13.0,2.0,0
2024-03-16,Framing-A,6,10,80,8,"Weather overcast, work continuing.",0,0,0.0,2,10.0,1.3333333333333333,0
2024-03-17,Framing-A,8,8,100,7,"Great weather, slab pour went perfectly.",0,0,0.8519,0,8.0,1.5625,0
2024-03-18,Framing-A,8,11,47,9,"Material delivery late, caused bottleneck.",1,2554,0.0,3,9.0,0.5340909090909091,1
2024-03-19,Framing-A,5,9,100,8,"Great weather, slab pour went perfectly.",0,0,0.8519,1,9.0,2.2222222222222223,0
2024-03-20,Framing-A,8,9,120,7,"Crew moving fast, materials arrived on time.",0,0,0.0,1,8.0,1.6666666666666667,0
2024-03-21,Framing-A,8,13,70,9,"Waiting on RFI response, crew standing around.",1,0,0.0,5,12.0,0.6730769230769231,1
2024-03-22,Framing-A,8,12,53,11,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,4,16.0,0.5520833333333334,0
2024-03-23,Framing-A,6,8,101,10,"Ahead of schedule, inspection passed.",0,0,0.0,0,14.0,2.1041666666666665,0
2024-03-24,Framing-A,5,8,110,9,"Ahead of schedule, inspection passed.",0,0,0.0,0,14.0,2.75,0
2024-03-25,Framing-A,8,13,51,11,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,5,16.0,0.49038461538461536,0
2024-03-26,Framing-A,8,8,100,10,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,15.0,1.5625,0
2024-03-27,Framing-A,7,8,106,9,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,14.0,1.8928571428571428,0
2024-03-28,Framing-A,6,9,112,8,"Great weather, slab pour went perfectly.",0,0,0.8519,1,10.0,2.074074074074074,0
2024-03-29,Framing-A,7,9,120,7,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,7.0,1.9047619047619047,0
2024-03-30,Framing-A,6,11,57,9,"Rework needed on wall framing, incorrect specs.",1,1836,0.0,3,10.0,0.8636363636363636,1
2024-03-31,Framing-A,6,10,56,11,"Rework needed on wall framing, incorrect specs.",0,998,0.0,2,12.0,0.9333333333333333,0
2024-04-01,Framing-A,8,9,113,10,"Productive day, finished Zone A early.",0,0,0.0,1,8.0,1.5694444444444444,0
2024-04-02,Framing-A,5,8,101,9,"Crew moving fast, materials arrived on time.",0,0,0.0,0,8.0,2.525,0
2024-04-03,Framing-A,5,8,87,9,Routine install in Zone B.,0,0,0.0,0,8.0,2.175,0
2024-04-04,Framing-A,8,8,93,9,"Weather overcast, work continuing.",0,0,0.0,0,7.0,1.453125,0
2024-04-05,Framing-A,6,14,45,11,"Waiting on RFI response, crew standing around.",0,0,0.0,6,12.0,0.5357142857142857,0
2024-04-06,Framing-A,6,10,80,11,"Weather overcast, work continuing.",0,0,0.0,2,11.0,1.3333333333333333,0
2024-04-07,Framing-A,7,14,41,13,"Crew exhausted from overtime, morale is low.",0,4158,-0.5574,6,15.0,0.41836734693877553,1
2024-04-08,Framing-A,8,8,102,12,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,14.0,1.59375,0
2024-04-09,Framing-A,5,10,93,12,Routine install in Zone B.,0,0,0.0,2,16.0,1.86,0
2024-04-10,Framing-A,7,9,102,11,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,17.0,1.619047619047619,0
2024-04-11,Framing-A,6,9,101,10,"Ahead of schedule, inspection passed.",0,0,0.0,1,18.0,1.8703703703703705,0
2024-04-12,Framing-A,7,12,41,12,"Rain delay caused slip hazards, slowed down install.",0,3509,-0.3182,4,16.0,0.4880952380952381,1
2024-04-13,Framing-A,6,8,116,11,"Productive day, finished Zone A early.",0,0,0.0,0,14.0,2.4166666666666665,0
2024-04-14,Framing-A,7,8,82,11,"Standard progress, nothing to report.",0,0,0.4215,0,8.0,1.4642857142857142,0
2024-04-15,Framing-A,5,8,106,10,"Ahead of schedule, inspection passed.",0,0,0.0,0,8.0,2.65,0
2024-04-16,Framing-A,6,9,111,9,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,7.0,2.0555555555555554,0
2024-04-17,Framing-A,8,8,88,9,Routine install in Zone B.,0,0,0.0,0,6.0,1.375,0
2024-04-18,Framing-A,7,8,113,8,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,2.017857142857143,0
2024-04-19,Framing-A,6,14,70,10,"Crew exhausted from overtime, morale is low.",1,0,-0.5574,6,7.0,0.8333333333333334,1
2024-04-20,Framing-A,8,8,106,9,"Productive day, finished Zone A early.",0,0,0.0,0,7.0,1.65625,0
2024-04-21,Framing-A,5,8,112,8,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,7.0,2.8,0
2024-04-22,Framing-A,6,8,105,7,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,7.0,2.1875,0
2024-04-23,Framing-A,5,8,107,6,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,6.0,2.675,0
2024-04-24,Framing-A,5,10,97,6,"Weather overcast, work continuing.",0,0,0.0,2,8.0,1.94,0
2024-04-25,Framing-A,5,10,48,8,"Rework needed on wall framing, incorrect specs.",0,0,0.0,2,10.0,0.96,0
2024-04-26,Framing-A,6,8,100,7,"Crew moving fast, materials arrived on time.",0,0,0.0,0,4.0,2.0833333333333335,0
2024-04-27,Framing-A,6,11,51,9,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,3,7.0,0.7727272727272727,0
2024-04-28,Framing-A,8,9,118,8,"Productive day, finished Zone A early.",0,0,0.0,1,8.0,1.6388888888888888,0
2024-04-29,Framing-A,5,9,94,8,"Weather overcast, work continuing.",0,0,0.0,1,9.0,2.088888888888889,0
2024-04-30,Framing-A,7,8,98,8,"Crew size normal, steady pace.",0,0,0.0,0,9.0,1.75,0
2024-05-01,Framing-A,7,9,117,7,"Crew moving fast, materials arrived on time.",0,0,0.0,1,8.0,1.8571428571428572,0
2024-05-02,Framing-A,5,9,118,6,"Ahead of schedule, inspection passed.",0,0,0.0,1,7.0,2.6222222222222222,0
2024-05-03,Framing-A,7,10,84,6,Routine install in Zone B.,0,0,0.0,2,9.0,1.2,0
2024-05-04,Framing-A,6,8,119,5,"Productive day, finished Zone A early.",0,0,0.0,0,6.0,2.4791666666666665,0
2024-05-05,Framing-A,7,8,111,4,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,5.0,1.9821428571428572,0
2024-05-06,Framing-A,6,8,80,4,"Standard progress, nothing to report.",0,0,0.4215,0,4.0,1.6666666666666667,0
2024-05-07,Framing-A,7,9,109,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,5.0,1.7301587301587302,0
2024-05-08,Framing-A,6,8,91,3,"Safety talk held this morning, no incidents.",0,0,0.1531,0,4.0,1.8958333333333333,0
2024-05-09,Framing-A,8,13,52,5,Argument with sub trade over laydown area.,0,0,-0.3612,5,8.0,0.5,0
2024-05-10,Framing-A,6,9,81,5,Routine install in Zone B.,0,0,0.0,1,7.0,1.5,0
2024-05-11,Framing-A,8,9,102,4,"Great weather, slab pour went perfectly.",0,0,0.8519,1,8.0,1.4166666666666667,0
2024-05-12,Framing-A,8,10,81,4,"Weather overcast, work continuing.",0,0,0.0,2,10.0,1.0125,0
2024-05-13,Framing-A,6,10,86,4,"Weather overcast, work continuing.",0,0,0.0,2,12.0,1.4333333333333333,0
2024-05-14,Framing-A,7,14,43,6,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,6,17.0,0.4387755102040816,0
2024-05-15,Framing-A,6,9,110,5,"Crew moving fast, materials arrived on time.",0,0,0.0,1,18.0,2.037037037037037,0
2024-05-16,Framing-A,8,8,101,4,"Productive day, finished Zone A early.",0,0,0.0,0,13.0,1.578125,0
2024-05-17,Framing-A,8,12,55,6,"Waiting on RFI response, crew standing around.",1,1558,0.0,4,16.0,0.5729166666666666,1
2024-05-18,Framing-A,7,9,102,5,"Productive day, finished Zone A early.",0,0,0.0,1,16.0,1.619047619047619,0
2024-05-19,Framing-A,8,9,116,4,"Great weather, slab pour went perfectly.",0,0,0.8519,1,15.0,1.6111111111111112,0
2024-05-20,Framing-A,8,9,100,3,"Productive day, finished Zone A early.",0,0,0.0,1,14.0,1.3888888888888888,0
2024-05-21,Framing-A,5,8,116,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,8.0,2.9,0
2024-05-22,Framing-A,8,9,109,1,"Productive day, finished Zone A early.",0,0,0.0,1,8.0,1.5138888888888888,0
2024-05-23,Framing-A,6,9,94,1,"Safety talk held this morning, no incidents.",0,0,0.1531,1,9.0,1.7407407407407407,0
2024-05-24,Framing-A,5,9,99,1,"Weather overcast, work continuing.",0,0,0.0,1,6.0,2.2,0
2024-05-25,Framing-A,5,14,45,3,"Waiting on RFI response, crew standing around.",0,2844,0.0,6,11.0,0.6428571428571429,1
2024-05-26,Framing-A,8,9,110,2,"Ahead of schedule, inspection passed.",0,0,0.0,1,11.0,1.5277777777777777,0
2024-05-27,Framing-A,5,9,103,1,"Crew moving fast, materials arrived on time.",0,0,0.0,1,11.0,2.2888888888888888,0
2024-05-28,Framing-A,8,8,108,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,11.0,1.6875,0
2024-05-29,Framing-A,6,9,111,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,11.0,2.0555555555555554,0
2024-05-30,Framing-A,6,12,67,2,Argument with sub trade over laydown area.,0,0,-0.3612,4,14.0,0.9305555555555556,0
2024-05-31,Framing-A,5,9,119,1,"Great weather, slab pour went perfectly.",0,0,0.8519,1,14.0,2.6444444444444444,0
2024-06-01,Framing-A,7,8,111,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,8.0,1.9821428571428572,0
2024-06-02,Framing-A,5,13,66,2,"Material delivery late, caused bottleneck.",0,0,0.0,5,12.0,1.0153846153846153,0
2024-06-03,Framing-A,8,8,110,1,"Productive day, finished Zone A early.",0,0,0.0,0,11.0,1.71875,0
2024-06-04,Framing-A,5,9,90,1,"Crew size normal, steady pace.",0,0,0.0,1,12.0,2.0,0
2024-06-05,Framing-A,6,9,106,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,12.0,1.962962962962963,0
2024-06-06,Framing-A,8,11,58,2,Argument with sub trade over laydown area.,0,1328,-0.3612,3,11.0,0.6590909090909091,1
2024-06-07,Framing-A,6,9,88,2,"Safety talk held this morning, no incidents.",0,0,0.1531,1,11.0,1.6296296296296295,0
2024-06-08,Framing-A,5,9,106,1,"Productive day, finished Zone A early.",0,0,0.0,1,12.0,2.3555555555555556,0
2024-06-09,Framing-A,8,13,63,3,"Crew exhausted from overtime, morale is low.",0,2439,-0.5574,5,12.0,0.6057692307692307,1
2024-06-10,Framing-A,8,12,47,5,"Confusion on drawings for HVAC, had to stop work.",1,0,-0.5267,4,16.0,0.4895833333333333,1
2024-06-11,Framing-A,6,8,101,4,"Productive day, finished Zone A early.",0,0,0.0,0,15.0,2.1041666666666665,0
2024-06-12,Framing-A,6,8,89,4,Routine install in Zone B.,0,0,0.0,0,14.0,1.8541666666666667,0
2024-06-13,Framing-A,5,9,112,3,"Productive day, finished Zone A early.",0,0,0.0,1,12.0,2.488888888888889,0
2024-06-14,Framing-A,7,9,82,3,"Crew size normal, steady pace.",0,0,0.0,1,12.0,1.3015873015873016,0
2024-06-15,Framing-A,5,9,105,2,"Ahead of schedule, inspection passed.",0,0,0.0,1,12.0,2.3333333333333335,0
2024-06-16,Framing-A,8,8,87,2,"Standard progress, nothing to report.",0,0,0.4215,0,7.0,1.359375,0
2024-06-17,Framing-A,6,13,47,4,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,5,8.0,0.6025641025641025,0
2024-06-18,Framing-A,6,8,111,3,"Productive day, finished Zone A early.",0,0,0.0,0,8.0,2.3125,0
2024-06-19,Framing-A,8,8,100,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,8.0,1.5625,0
2024-06-20,Framing-A,8,11,56,4,"Waiting on RFI response, crew standing around.",0,0,0.0,3,10.0,0.6363636363636364,0
2024-06-21,Framing-A,6,9,115,3,"Great weather, slab pour went perfectly.",0,0,0.8519,1,10.0,2.1296296296296298,0
2024-06-22,Framing-A,6,8,82,3,"Weather overcast, work continuing.",0,0,0.0,0,9.0,1.7083333333333333,0
2024-06-23,Framing-A,6,9,104,2,"Crew moving fast, materials arrived on time.",0,0,0.0,1,10.0,1.9259259259259258,0
2024-06-24,Framing-A,8,13,56,4,"Waiting on RFI response, crew standing around.",0,1112,0.0,5,10.0,0.5384615384615384,1
2024-06-25,Framing-A,8,8,109,3,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,1.703125,0
2024-06-26,Framing-A,7,9,110,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,11.0,1.746031746031746,0
2024-06-27,Framing-A,7,10,87,2,Routine install in Zone B.,0,0,0.0,2,10.0,1.2428571428571429,0
2024-06-28,Framing-A,5,8,112,1,"Productive day, finished Zone A early.",0,0,0.0,0,9.0,2.8,0
2024-06-29,Framing-A,7,11,47,3,"Rework needed on wall framing, incorrect specs.",0,0,0.0,3,12.0,0.6103896103896104,0
2024-06-30,Framing-A,6,10,99,3,"Crew size normal, steady pace.",0,0,0.0,2,13.0,1.65,0
2024-07-01,Framing-A,8,9,112,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,9.0,1.5555555555555556,0
2024-07-02,Framing-A,5,8,103,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,9.0,2.575,0
2024-07-03,Framing-A,7,9,100,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,9.0,1.5873015873015872,0
2024-07-04,Framing-A,8,10,70,2,"Rain delay caused slip hazards, slowed down install.",0,967,-0.3182,2,9.0,0.875,0
2024-07-05,Framing-A,6,9,119,1,"Crew moving fast, materials arrived on time.",0,0,0.0,1,10.0,2.2037037037037037,0
2024-07-06,Framing-A,6,10,87,1,Routine install in Zone B.,0,0,0.0,2,9.0,1.45,0
2024-07-07,Framing-A,5,8,107,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,7.0,2.675,0
2024-07-08,Framing-A,8,9,120,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,7.0,1.6666666666666667,0
2024-07-09,Framing-A,7,9,120,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,8.0,1.9047619047619047,0
2024-07-10,Framing-A,6,10,98,0,Routine install in Zone B.,0,0,0.0,2,9.0,1.6333333333333333,0
2024-07-11,Framing-A,8,12,58,2,"Rain delay caused slip hazards, slowed down install.",1,4713,-0.3182,4,11.0,0.6041666666666666,1
2024-07-12,Framing-A,7,8,114,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,10.0,2.0357142857142856,0
2024-07-13,Framing-A,6,9,120,0,"Productive day, finished Zone A early.",0,0,0.0,1,9.0,2.2222222222222223,0
2024-07-14,Framing-A,5,12,50,2,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,4,13.0,0.8333333333333334,0
2024-07-15,Framing-A,5,8,111,1,"Ahead of schedule, inspection passed.",0,0,0.0,0,12.0,2.775,0
2024-07-16,Framing-A,6,8,113,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,11.0,2.3541666666666665,0
2024-07-17,Framing-A,6,8,108,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,9.0,2.25,0
2024-07-18,Framing-A,6,8,101,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,5.0,2.1041666666666665,0
2024-07-19,Framing-A,5,8,82,0,"Safety talk held this morning, no incidents.",0,0,0.1531,0,5.0,2.05,0
2024-07-20,Framing-A,8,9,110,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,5.0,1.5277777777777777,0
2024-07-21,Framing-A,5,8,110,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,1.0,2.75,0
2024-07-22,Framing-A,7,8,115,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,1.0,2.0535714285714284,0
2024-07-23,Framing-A,8,8,106,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,1.0,1.65625,0
2024-07-24,Framing-A,6,8,108,0,"Productive day, finished Zone A early.",0,0,0.0,0,1.0,2.25,0
2024-07-25,Framing-A,6,8,109,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,1.0,2.2708333333333335,0
2024-07-26,Framing-A,6,9,110,0,"Productive day, finished Zone A early.",0,0,0.0,1,2.0,2.037037037037037,0
2024-07-27,Framing-A,8,14,44,2,"Material delivery late, caused bottleneck.",1,1855,0.0,6,7.0,0.39285714285714285,1
2024-07-28,Framing-A,5,9,112,1,"Productive day, finished Zone A early.",0,0,0.0,1,8.0,2.488888888888889,0
2024-07-29,Framing-A,5,11,56,3,"Waiting on RFI response, crew standing around.",1,2910,0.0,3,11.0,1.018181818181818,1
2024-07-30,Framing-A,5,8,102,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,11.0,2.55,0
2024-07-31,Framing-A,6,8,109,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,11.0,2.2708333333333335,0
2024-08-01,Framing-A,6,13,64,3,"Rework needed on wall framing, incorrect specs.",0,0,0.0,5,16.0,0.8205128205128205,0
2024-08-02,Framing-A,5,10,83,3,"Weather overcast, work continuing.",0,0,0.0,2,17.0,1.66,0
2024-08-03,Framing-A,5,8,117,2,"Great weather, slab pour went perfectly.",0,0,0.8519,0,11.0,2.925,0
2024-08-04,Framing-A,8,8,111,1,"Ahead of schedule, inspection passed.",0,0,0.0,0,10.0,1.734375,0
2024-08-05,Framing-A,8,10,93,1,"Standard progress, nothing to report.",0,0,0.4215,2,9.0,1.1625,0
2024-08-06,Framing-A,6,9,106,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,10.0,1.962962962962963,0
